user_id,text_id,text,timestamp,collection_phase,is_words,valence,arousal,state_change_valence,state_change_arousal,feelings,feelings_text
40,3322,I just went on a walk on the beach . Relaxing now . Figuring out what to do for lunch today . After lunch I most likely will take a nap I feel so tired but I am truly enjoying myself which is so important for my mind body and soul .,2022-08-31 15:28:00,4,False,0.0,2.0,0.0,0.0,"['Relaxed', 'Tired', 'Content', 'Reflective']",I just went on a walk on the beach . Relaxing now . Figuring out what to do for lunch today . After lunch I most likely will take a nap I feel so tired but I am truly enjoying myself which is so important for my mind body and soul .
40,3323,I am still enjoying vacation . Also today is my anniversary with my boyfriend . We just had the most amazing NORP dinner in LOC  . Looking forward to my pajamas and going to sleep Early again . The sun really tires you out .,2022-08-31 20:20:10,4,False,0.0,2.0,0.0,-1.0,"['Joyful', 'Affectionate', 'Content', 'Relaxed', 'Tired']",I am still enjoying vacation . Also today is my anniversary with my boyfriend . We just had the most amazing NORP dinner in LOC  . Looking forward to my pajamas and going to sleep Early again . The sun really tires you out .
40,3324,I just had the most amazing breakfast . We had breakfast at the hotel we were going to walk a few miles . So we decided let’s have a convent morning and stay .   I am going to try getting less sun today before I have too much .,2022-09-01 10:11:12,4,False,0.0,1.0,0.0,0.0,"['Happy', 'Content', 'Calm', 'Cautious', 'Relaxed']",I just had the most amazing breakfast . We had breakfast at the hotel we were going to walk a few miles . So we decided let’s have a convent morning and stay .   I am going to try getting less sun today before I have too much .
40,3325,I’m having a aggravating day . But now I am going to relax in the pool . I had lunch a little while ago it was not the best lunch . The food was undercooked . I am looking forward to having a nice dinner . We are going to go later so we can enjoy more pool time .,2022-09-01 15:06:05,4,False,0.0,1.0,0.0,0.0,"['Frustrated', 'Relieved', 'Disappointed', 'Hopeful', 'Excited']",I’m having a aggravating day . But now I am going to relax in the pool . I had lunch a little while ago it was not the best lunch . The food was undercooked . I am looking forward to having a nice dinner . We are going to go later so we can enjoy more pool time .
40,3326,I just had an amazing dinner again as the same restaurant as last night . It was that good we went back again . I’m tired the sun is very tiring . Tomorrow we are leaving in so said but it was fun . I look forward to coming back . Also getting sleep .,2022-09-01 20:05:12,4,False,0.0,1.0,0.0,-1.0,"['Enjoying', 'Tired', 'Looking forward', 'Calm']",I just had an amazing dinner again as the same restaurant as last night . It was that good we went back again . I’m tired the sun is very tiring . Tomorrow we are leaving in so said but it was fun . I look forward to coming back . Also getting sleep .
40,3327,I woke up feeling tired and stressed thinking about my move . However I do look forward to decorating and starting new memories . It’s crazy to think a month from now I will be in a new home . Also I hope I find a home with a pool in it .,2022-09-02 10:00:45,4,False,0.0,0.0,0.0,1.0,"['Tired', 'Stressed', 'Hopeful', 'Excited', 'Anticipating']",I woke up feeling tired and stressed thinking about my move . However I do look forward to decorating and starting new memories . It’s crazy to think a month from now I will be in a new home . Also I hope I find a home with a pool in it .
40,3328,Getting dressed to go on a five mile walk . I am really starting to enough walking per day to enjoy it . I like walking to enjoy my dinner and what I am going to eat calories wise . It makes you think before having dessert and messing the diet up . It’s a hard battle to watch each day . I like the progress I have made .,2022-09-02 15:00:42,4,False,0.0,1.0,0.0,1.0,"['Motivated', 'Proud', 'Anxious', 'Thoughtful', 'Satisfied']",Getting dressed to go on a five mile walk . I am really starting to enough walking per day to enjoy it . I like walking to enjoy my dinner and what I am going to eat calories wise . It makes you think before having dessert and messing the diet up . It’s a hard battle to watch each day . I like the progress I have made .
40,3329,Tonight is my friends birthday . There is about 20 of us celebrating dinner tonight .   Tonight I am eating dinner and dessert . There is such a big lay out . Food makes me so happy it makes me laugh . I look forward to laughs and good times .,2022-09-02 20:15:55,4,False,0.0,2.0,0.0,0.0,"['Happy', 'Excited', 'Laughing', 'Anticipating', 'Grateful']",Tonight is my friends birthday . There is about 20 of us celebrating dinner tonight .   Tonight I am eating dinner and dessert . There is such a big lay out . Food makes me so happy it makes me laugh . I look forward to laughs and good times .
40,3330,Just had breakfast .   I am so tired for some reason today . I hate days like that where you want to do so much but you just don’t have the motivation . I’m looking forward to relaxing later on already and it’s only the morning right now . Maybe I will have a burst of energy .,2022-09-03 10:00:39,4,False,0.0,2.0,0.0,0.0,"['Tired', 'Frustrated', 'Unmotivated', 'Hopeful', 'Anticipatory']",Just had breakfast .   I am so tired for some reason today . I hate days like that where you want to do so much but you just don’t have the motivation . I’m looking forward to relaxing later on already and it’s only the morning right now . Maybe I will have a burst of energy .
40,3331,I’m feeling happy and positive with moving into a new home . I bought some new linens today and candles . It’s a start for the new home . Today I am meeting my friends from college for dinner I haven’t seen in 10 years looking forward to the dinner later on .,2022-09-03 15:01:02,4,False,0.0,2.0,0.0,0.0,"['Happy', 'Positive', 'Excited', 'Anticipating', 'Nostalgic']",I’m feeling happy and positive with moving into a new home . I bought some new linens today and candles . It’s a start for the new home . Today I am meeting my friends from college for dinner I haven’t seen in 10 years looking forward to the dinner later on .
40,3332,Currently I am very relaxed . I am enjoying the pool and jacuzzi . Looking forward to watching the ORG  and ORG  football game . ORG  is ranked number five in the country while ORG  is number two in the country .,2022-09-03 20:01:13,4,False,0.0,2.0,0.0,0.0,"['Relaxed', 'Enjoying', 'Anticipating']",Currently I am very relaxed . I am enjoying the pool and jacuzzi . Looking forward to watching the ORG  and ORG  football game . ORG  is ranked number five in the country while ORG  is number two in the country .
40,3333,I am feeling totally relaxed this beautiful morning . I had a very restful sleep last night and woke up with a great start to the day . I am getting ready to go shopping at the outlets . I am looking for a new outfit for this evening with my friends .,2022-09-04 10:03:45,4,False,0.0,2.0,0.0,0.0,"['Relaxed', 'Refreshed', 'Content', 'Excited', 'Optimistic']",I am feeling totally relaxed this beautiful morning . I had a very restful sleep last night and woke up with a great start to the day . I am getting ready to go shopping at the outlets . I am looking for a new outfit for this evening with my friends .
40,3334,"I feel very happy . It’s a beautiful day , the sun is shining and I’m getting ready to have dinner with close friends . I haven’t seen them in awhile so there should be a lot of laughs . My cousin and his wife are coming as well . They recently had a baby girl .",2022-09-04 15:00:52,4,False,0.0,2.0,0.0,-1.0,"['Happy', 'Joyful', 'Excited', 'Anticipatory', 'Relieved']","I feel very happy . It’s a beautiful day , the sun is shining and I’m getting ready to have dinner with close friends . I haven’t seen them in awhile so there should be a lot of laughs . My cousin and his wife are coming as well . They recently had a baby girl ."
40,3335,Just relaxing . I’m sitting on my front porch waiting for my college friend to come over the house and join me in relaxing on this Labor Day weekend . It was a crazy summer but I still has a lot of fun . Not looking for to the winter .,2022-09-04 20:07:30,4,False,0.0,1.0,0.0,-1.0,"['Relaxed', 'Anticipating', 'Joyful', 'Reflective', 'Content']",Just relaxing . I’m sitting on my front porch waiting for my college friend to come over the house and join me in relaxing on this Labor Day weekend . It was a crazy summer but I still has a lot of fun . Not looking for to the winter .
40,3336,I’m deciding what I want to make myself for breakfast . I woke up tired today . I couldn’t sleep well last night . I ended up watching a few shows . By the time I went to bed it was almost 1am . Today is Labor Day party .,2022-09-05 10:12:07,4,False,0.0,0.0,0.0,2.0,"['Tired', 'Sleepy', 'Restless', 'Indecisive', 'Relaxed']",I’m deciding what I want to make myself for breakfast . I woke up tired today . I couldn’t sleep well last night . I ended up watching a few shows . By the time I went to bed it was almost 1am . Today is Labor Day party .
40,3337,I’m currently at a Labor Day party . Enjoying time with friends and family . Since GPE you really have to enjoy times like this . It’s all almost 100 degrees today . The pool feel like a bathtub . I am fortunate to be in a pool .,2022-09-05 15:36:36,4,False,0.0,2.0,0.0,0.0,"['Happy', 'Grateful', 'Relaxed', 'Content', 'Warm', 'Fortunate']",I’m currently at a Labor Day party . Enjoying time with friends and family . Since GPE you really have to enjoy times like this . It’s all almost 100 degrees today . The pool feel like a bathtub . I am fortunate to be in a pool .
40,3338,Just had an amazing dinner . We went to an NORP restaurant . I had chicken parmigiana with pasta . After dinner we had ice cream . It was really good . Tomorrow starts my diet so I ate what I wanted today . Tomorrow is a new day .,2022-09-05 21:50:23,4,False,0.0,2.0,0.0,0.0,"['Satisfied', 'Content', 'Relieved', 'Optimistic', 'Light guilt']",Just had an amazing dinner . We went to an NORP restaurant . I had chicken parmigiana with pasta . After dinner we had ice cream . It was really good . Tomorrow starts my diet so I ate what I wanted today . Tomorrow is a new day .
40,3339,I   organizing my clothes for the work week . I like to be organized I feel like my mornings start off better if I am prepared . After that I am going to make pancakes for breakfast . That is something I never make . It will be nice for a change .,2022-09-06 10:00:54,4,False,0.0,2.0,0.0,0.0,"['Calm', 'Organized', 'Satisfied', 'Curious', 'Optimistic']",I   organizing my clothes for the work week . I like to be organized I feel like my mornings start off better if I am prepared . After that I am going to make pancakes for breakfast . That is something I never make . It will be nice for a change .
40,3340,Today I am pretty aggravated dealing with my insurance company . I have serious mold issues in my condo and the insurance company is dragging their feet in attempting to resolve the issues . I have contacted my attorney to see what my rights are .,2022-09-06 15:26:31,4,False,0.0,2.0,0.0,-1.0,"['Frustrated', 'Angry', 'Anxious', 'Worried', 'Concerned']",Today I am pretty aggravated dealing with my insurance company . I have serious mold issues in my condo and the insurance company is dragging their feet in attempting to resolve the issues . I have contacted my attorney to see what my rights are .
40,3341,I am currently feeling relaxed . Finally . I had a hectic day dealing with the insurance company regarding the mold in my condo . I still need to touch base with them in the morning and try to get a resolution to the mold problem .,2022-09-06 20:00:44,4,False,0.0,1.0,0.0,0.0,"['Relaxed', 'Relieved', 'Stressed', 'Anxious']",I am currently feeling relaxed . Finally . I had a hectic day dealing with the insurance company regarding the mold in my condo . I still need to touch base with them in the morning and try to get a resolution to the mold problem .
40,3300,It’s been a distracting morning . My boyfriends email was hacked and our phones are ringing nonstop . It’s been one thing after another this morning . If things get better I may have motivation to go for a walk . My motivation is low to do anything at the moment .,2022-09-07 10:00:58,4,False,0.0,1.0,0.0,1.0,"['Distracted', 'Stressed', 'Overwhelmed', 'Frustrated', 'Low motivation']",It’s been a distracting morning . My boyfriends email was hacked and our phones are ringing nonstop . It’s been one thing after another this morning . If things get better I may have motivation to go for a walk . My motivation is low to do anything at the moment .
40,3301,I am trying to help my boyfriend who’s email was hacked . I am trying to help him . He has a old email address it’s very distracting . I hope I can get this resolved for him today . We had a long morning .,2022-09-07 15:01:07,4,False,0.0,2.0,0.0,0.0,"['Worried', 'Determined', 'Hopeful', 'Tired', 'Frustrated']",I am trying to help my boyfriend who’s email was hacked . I am trying to help him . He has a old email address it’s very distracting . I hope I can get this resolved for him today . We had a long morning .
40,3302,I am still very frustrated with the mold issue in my condo . I have never encountered anything like this . The insurance company is still dragging their feet . Hopefully this can be resolved soon as I can accumulating a huge credit card bill .,2022-09-07 20:03:41,4,False,0.0,2.0,0.0,0.0,"['Frustrated', 'Irritated', 'Anxious', 'Stressed', 'Hopeful']",I am still very frustrated with the mold issue in my condo . I have never encountered anything like this . The insurance company is still dragging their feet . Hopefully this can be resolved soon as I can accumulating a huge credit card bill .
40,3303,I am feeling overwhelmed this morning . My email account was hacked yesterday and I’m trying to contact as many people as possible to let them know I didn’t send those crazy emails . This is becoming a nightmare . The hackers sent disturbing emails to many of my friends .,2022-09-08 10:08:06,4,False,0.0,2.0,0.0,0.0,"['Overwhelmed', 'Anxious', 'Distressed', 'Frightened', 'Worried']",I am feeling overwhelmed this morning . My email account was hacked yesterday and I’m trying to contact as many people as possible to let them know I didn’t send those crazy emails . This is becoming a nightmare . The hackers sent disturbing emails to many of my friends .
40,3304,I’m feeling a lot better now . I hired an attorney to handle my insurance case . I am also having an early dinner with my love . He is so handsome . He ordered for me . Simply amazing . Tomorrow he has planned a wonderful day at the beach . \n .,2022-09-08 15:55:21,4,False,0.0,2.0,0.0,-1.0,"['Improved', 'Relieved', 'Happy', 'Appreciative', 'Excited']",I’m feeling a lot better now . I hired an attorney to handle my insurance case . I am also having an early dinner with my love . He is so handsome . He ordered for me . Simply amazing . Tomorrow he has planned a wonderful day at the beach . \n .
40,3305,I am very anxious . I was just told by my realtor the deposit check for my home was not received . Not it’s a waiting game until tomorrow . We shall see still waiting on the adjuster to come out for the condo . It has been one thing after another this week . I am look forward to a fresh start this week .,2022-09-08 20:04:36,4,False,0.0,1.0,0.0,1.0,"['Anxious', 'Frustrated', 'Overwhelmed', 'Hopeful', 'Worried']",I am very anxious . I was just told by my realtor the deposit check for my home was not received . Not it’s a waiting game until tomorrow . We shall see still waiting on the adjuster to come out for the condo . It has been one thing after another this week . I am look forward to a fresh start this week .
40,3306,Just had breakfast with my boyfriend . We have a lot to do this morning . There is still the mold issue in the condo we have to have taken care of . Hopefully today is a better day with good news . It’s been a very stressful week .,2022-09-09 10:01:16,4,False,0.0,2.0,0.0,0.0,"['Happy', 'Overwhelmed', 'Anxious', 'Hopeful', 'Stressed']",Just had breakfast with my boyfriend . We have a lot to do this morning . There is still the mold issue in the condo we have to have taken care of . Hopefully today is a better day with good news . It’s been a very stressful week .
40,3307,I just went for a swim . Trying to enjoy the last few days of summer weather . I am looking forward to the cool morning and nights breezes . I hate the winter and snow . That’s something I should be to by now .,2022-09-09 15:08:06,4,False,0.0,2.0,0.0,0.0,"['Content', 'Anticipating', 'Disgust', 'Nostalgic', 'Frustrated']",I just went for a swim . Trying to enjoy the last few days of summer weather . I am looking forward to the cool morning and nights breezes . I hate the winter and snow . That’s something I should be to by now .
40,3308,Just got done cleaning . I am supposed to meet my friend tomorrow for breakfast . I am really looking forward to that hopefully tomorrow we can go somewhere else . I have to work tomorrow I am looking forward to seeing my coworkers .,2022-09-09 21:17:27,4,False,0.0,2.0,0.0,0.0,"['Relieved', 'Excited', 'Hopeful', 'Anticipatory', 'Neutral']",Just got done cleaning . I am supposed to meet my friend tomorrow for breakfast . I am really looking forward to that hopefully tomorrow we can go somewhere else . I have to work tomorrow I am looking forward to seeing my coworkers .
40,3309,Just went to the gym had a very nice work out . I design a workout plan on which area I like to work out each time I go to the gym . I am excited I am looking forward to a transformation I have to remember it won’t happen overnight .,2022-09-10 10:03:18,4,False,0.0,2.0,0.0,0.0,"['Satisfied', 'Motivated', 'Excited', 'Hopeful', 'Realistic']",Just went to the gym had a very nice work out . I design a workout plan on which area I like to work out each time I go to the gym . I am excited I am looking forward to a transformation I have to remember it won’t happen overnight .
40,3310,I am looking forward to the holiday gala end of summer I am going to . I did my hair and make up and I have a very pretty dress I am looking forward to a good time meeting new people and maybe new friends . Tomorrow I have to work so I will enjoy tonight .,2022-09-10 15:34:40,4,False,0.0,2.0,0.0,0.0,"['Excited', 'Anticipatory', 'Optimistic', 'Enthusiastic', 'Positive']",I am looking forward to the holiday gala end of summer I am going to . I did my hair and make up and I have a very pretty dress I am looking forward to a good time meeting new people and maybe new friends . Tomorrow I have to work so I will enjoy tonight .
40,3311,I am feeling great tonight . We are at a fundraiser . The entertainment is a four seasons tribute group . The food and appetizers are wonderful . Can’t wait for the second act . The lead is supposed to be as great as PERSON  .,2022-09-10 20:17:43,4,False,0.0,2.0,0.0,0.0,"['Happy', 'Excited', 'Eager']",I am feeling great tonight . We are at a fundraiser . The entertainment is a four seasons tribute group . The food and appetizers are wonderful . Can’t wait for the second act . The lead is supposed to be as great as PERSON  .
40,3312,I woke up in a great mood today . My boyfriend and I went to breakfast I treated myself and had pancakes with chocolate chips and with cream . Later on this morning we will go for a 5 mile jog . If I have time I will go home and clean the house .,2022-09-11 10:46:04,4,False,0.0,2.0,0.0,0.0,"['Happy', 'Indulgent', 'Energetic', 'Productive', 'Content']",I woke up in a great mood today . My boyfriend and I went to breakfast I treated myself and had pancakes with chocolate chips and with cream . Later on this morning we will go for a 5 mile jog . If I have time I will go home and clean the house .
40,3313,I have work later on tonight I am going to the grocery store to mail prep for the week . I like to have things ready and an order to grab for work this way I am all set . I would like to also plan on going to the gym tomorrow morning and having a go to work out .,2022-09-11 15:08:16,4,False,0.0,2.0,0.0,0.0,"['Calm', 'Organized', 'Prepared', 'Motivated', 'Content']",I have work later on tonight I am going to the grocery store to mail prep for the week . I like to have things ready and an order to grab for work this way I am all set . I would like to also plan on going to the gym tomorrow morning and having a go to work out .
40,3314,Today is a good day at work I have been very busy it is now slowing down .   \nI am looking forward to going home taking a shower and doing my nails later on tonight . I have a very pretty nail polish I am looking forward to using .,2022-09-11 20:03:57,4,False,0.0,2.0,0.0,0.0,"['Content', 'Busy', 'Relaxed', 'Anticipatory', 'Self‑care']",Today is a good day at work I have been very busy it is now slowing down .   \nI am looking forward to going home taking a shower and doing my nails later on tonight . I have a very pretty nail polish I am looking forward to using .
40,3315,I am still working with their insurance on an insurance claim was the amount of mold in the home . There is several phone calls that I have to make today including the adjusters and the insurance . Hopefully I make some accomplishments with my phone calls today .,2022-09-12 10:03:07,4,False,0.0,2.0,0.0,-2.0,"['Stressed', 'Hopeful', 'Anxious', 'Tired']",I am still working with their insurance on an insurance claim was the amount of mold in the home . There is several phone calls that I have to make today including the adjusters and the insurance . Hopefully I make some accomplishments with my phone calls today .
40,3316,I got a lot done today . I made several phone calls to the adjuster for the mold issue at the condo hopefully I have some new news that will generate this issue . Tomorrow I am off from work I plan on relaxing .,2022-09-12 15:47:35,4,False,0.0,0.0,0.0,2.0,"['Productive', 'Hopeful', 'Calm', 'Relaxed', 'Slightly anxious']",I got a lot done today . I made several phone calls to the adjuster for the mold issue at the condo hopefully I have some new news that will generate this issue . Tomorrow I am off from work I plan on relaxing .
40,3359,I just got down cleaning up from dinner . I’m just relaxing then getting ready for working in the morning . I feel motivated because there is a lot of things to be happy about . Tomorrow I will be doing some shopping for the house .,2023-03-08 21:02:32,5,False,0.0,2.0,0.0,-1.0,"['Relaxed', 'Motivated', 'Content', 'Productive', 'Looking forward']",I just got down cleaning up from dinner . I’m just relaxing then getting ready for working in the morning . I feel motivated because there is a lot of things to be happy about . Tomorrow I will be doing some shopping for the house .
40,3360,"I am feeling somewhat active today . I really didn’t get much sleep last night . I hate nights like that .   tossing and turning . Later on , I am going for a walk on a beautiful trail or something . I am looking forward to today .",2023-03-09 10:01:16,5,False,0.0,1.0,0.0,1.0,"['Energetic', 'Tired', 'Restless', 'Hopeful', 'Frustrated']","I am feeling somewhat active today . I really didn’t get much sleep last night . I hate nights like that .   tossing and turning . Later on , I am going for a walk on a beautiful trail or something . I am looking forward to today ."
40,3361,I just got home . I did some grocery shopping and doing some shopping for the house . I am going to go back to organizing my closet later on tonight . I look forward to the outcome .. I bought hangers that I desperately need it . Then his TV relaxing .,2023-03-09 16:30:30,5,False,0.0,2.0,0.0,-2.0,"['Busy', 'Content', 'Hopeful', 'Urgent', 'Relaxed']",I just got home . I did some grocery shopping and doing some shopping for the house . I am going to go back to organizing my closet later on tonight . I look forward to the outcome .. I bought hangers that I desperately need it . Then his TV relaxing .
40,3362,I’m getting ready for bed I had a very long day at work I have a headache . I am going to take a nice hot shower with the lavender hopefully it well these trust me and make me feel better . I still have to organize my closet tomorrow .,2023-03-09 20:13:11,5,False,0.0,0.0,0.0,0.0,"['Tired', 'Exhausted', 'Headache', 'Hopeful', 'Slightly anxious', 'Overwhelmed', 'Stressed', 'Relaxed']",I’m getting ready for bed I had a very long day at work I have a headache . I am going to take a nice hot shower with the lavender hopefully it well these trust me and make me feel better . I still have to organize my closet tomorrow .
40,3363,I woke up with a bad headache today . I’m just relaxing for now . I have to work later on this morning .   Tomorrow I’m off . I plan on meeting at this beautiful restaurant named ORG it’s bright and pretty . I love it there .,2023-03-10 10:04:01,5,False,0.0,0.0,0.0,2.0,"['Pain', 'Calm', 'Busy', 'Excited', 'Joyful']",I woke up with a bad headache today . I’m just relaxing for now . I have to work later on this morning .   Tomorrow I’m off . I plan on meeting at this beautiful restaurant named ORG it’s bright and pretty . I love it there .
40,3364,At work it’s been a very busy day . I served a very nice family . I love meeting new people and interacting . That’s the best part of my job . I am looking forward to being home before the major snowstorm later on this evening .,2023-03-10 15:12:04,5,False,0.0,2.0,0.0,0.0,"['Busy', 'Satisfied', 'Excited', 'Content', 'Relieved']",At work it’s been a very busy day . I served a very nice family . I love meeting new people and interacting . That’s the best part of my job . I am looking forward to being home before the major snowstorm later on this evening .
40,3365,"I just got home from work . I am very tired . I had a very long day . I am going to go home . Give my dog a bath and go to sleep early .. \ntomorrow I am furniture shopping for the house . I love shopping for furniture , so I’m very excited about that ..",2023-03-10 20:07:48,5,False,0.0,2.0,0.0,0.0,"['Tired', 'Exhausted', 'Relieved', 'Excited', 'Content']","I just got home from work . I am very tired . I had a very long day . I am going to go home . Give my dog a bath and go to sleep early .. \ntomorrow I am furniture shopping for the house . I love shopping for furniture , so I’m very excited about that .."
40,3366,I just took a shower and got dressed . I am currently getting ready for work . I am still trying to organize my room . I keep pulling out more pens which means more stuff . Then relaxing hopefully when this is done .\ nHope to have the organization done by the end of this weekend .,2023-03-11 10:08:38,5,False,0.0,2.0,0.0,-1.0,"['Relieved', 'Prepared', 'Frustrated', 'Hopeful', 'Optimistic']",I just took a shower and got dressed . I am currently getting ready for work . I am still trying to organize my room . I keep pulling out more pens which means more stuff . Then relaxing hopefully when this is done .\ nHope to have the organization done by the end of this weekend .
40,3367,I just got home from work . \nI am going to go grocery shopping . There is nothing in the house . I will also go to ORG  . I wanted to look at the grills after that I’m going home and going to sleep . I had a long day .,2023-03-11 16:03:19,5,False,0.0,1.0,0.0,1.0,"['Tired', 'Frustrated', 'Anxious', 'Curious', 'Overwhelmed']",I just got home from work . \nI am going to go grocery shopping . There is nothing in the house . I will also go to ORG  . I wanted to look at the grills after that I’m going home and going to sleep . I had a long day .
40,3368,I just got home a little while ago from doing errands . I am looking forward to relaxing and not doing much . I having McDonald’s for dinner tonight . I am so looking forward to yummy fast food . I got a Big Mac and nuggets . Also some fries .,2023-03-11 20:27:04,5,False,0.0,2.0,0.0,0.0,"['Relaxed', 'Excited', 'Content', 'Satisfied', 'Happy']",I just got home a little while ago from doing errands . I am looking forward to relaxing and not doing much . I having McDonald’s for dinner tonight . I am so looking forward to yummy fast food . I got a Big Mac and nuggets . Also some fries .
40,3369,I had a very busy morning trying to book my flights for PERSON . I’m going in may to a bachelor party . I’m very excited . I’m going to go to work soon . Then come back and relax the rest of this Sunday . I like to relax on sundays especially in the morning .,2023-03-12 11:19:27,5,False,0.0,2.0,0.0,0.0,"['Busy', 'Anxious', 'Excited', 'Responsible', 'Relaxed']",I had a very busy morning trying to book my flights for PERSON . I’m going in may to a bachelor party . I’m very excited . I’m going to go to work soon . Then come back and relax the rest of this Sunday . I like to relax on sundays especially in the morning .
40,3370,I’m at ORG  having a coffee . My car is giving me problems . I need to bring it to my mechanic as soon as possible and have them analysis the problems . The car keeps skipping especially when I try to accelerate . I’m afraid the it’s going to shut down on me and I’ll have to get a tow .,2023-03-12 15:48:01,5,False,0.0,2.0,0.0,-2.0,"['Frustrated', 'Worried', 'Anxious', 'Urgent', 'Stressed']",I’m at ORG  having a coffee . My car is giving me problems . I need to bring it to my mechanic as soon as possible and have them analysis the problems . The car keeps skipping especially when I try to accelerate . I’m afraid the it’s going to shut down on me and I’ll have to get a tow .
40,3371,"I just got done cleaning . I clean the house thoroughly today . I I am so tired . I cannot wait to go to bed . I am off of work tomorrow in the morning . I am going walking . We are getting a bad snow storm . I hope it’s not as bad as they say it is , I do not want to deal with us now . Just happy I don’t have to drive in it .",2023-03-12 21:59:50,5,False,0.0,0.0,0.0,2.0,"['Tired', 'Eager to rest', 'Relief', 'Hopeful', 'Happy', 'Anxious']","I just got done cleaning . I clean the house thoroughly today . I I am so tired . I cannot wait to go to bed . I am off of work tomorrow in the morning . I am going walking . We are getting a bad snow storm . I hope it’s not as bad as they say it is , I do not want to deal with us now . Just happy I don’t have to drive in it ."
40,3372,"I am getting ready to go to the grocery store . We are expecting a huge storm . It’s also very cold out , so I am pretty sure the snow will happen . You never know if I will or will not come then I plan on doing some errands . Nothing crazy I just want to make sure I have food in the house because we will be stuck home for a couple days .",2023-03-13 10:03:16,5,False,0.0,2.0,0.0,0.0,"['Slightly anxious', 'Prepared', 'Responsible', 'Determined', 'Worried']","I am getting ready to go to the grocery store . We are expecting a huge storm . It’s also very cold out , so I am pretty sure the snow will happen . You never know if I will or will not come then I plan on doing some errands . Nothing crazy I just want to make sure I have food in the house because we will be stuck home for a couple days ."
40,3373,I just went to the grocery store . I bought stuff to make chicken soup for the storm for the evening . I am hungry now I am going to ask my boyfriend what he wants to have for lunch . Hopefully he would suggest cooking some thing it’s pretty cold out so I’m not doing much .,2023-03-13 15:06:51,5,False,0.0,2.0,0.0,-2.0,"['Hungry', 'Hopeful', 'Calm', 'Bored', 'Neutral']",I just went to the grocery store . I bought stuff to make chicken soup for the storm for the evening . I am hungry now I am going to ask my boyfriend what he wants to have for lunch . Hopefully he would suggest cooking some thing it’s pretty cold out so I’m not doing much .
40,3374,"I am relaxing , watching TV with my boyfriend . We went to the grocery store and bought food for the storm . We also picked up his car today which was fixed . We were both relieved to have an extra vehicle back . Just relaxing the rest of the night . Not much to do it’s very cold .",2023-03-13 20:05:57,5,False,0.0,0.0,0.0,2.0,"['Calm', 'Relaxed', 'Content', 'Relieved', 'Prepared']","I am relaxing , watching TV with my boyfriend . We went to the grocery store and bought food for the storm . We also picked up his car today which was fixed . We were both relieved to have an extra vehicle back . Just relaxing the rest of the night . Not much to do it’s very cold ."
40,3375,The snow and I’m coming . I am happy I don’t have to work today . I am going to shovel my driveway . I know it’s weird but I like to shovel as I got to work out . It’s very cold and windy . Today is a better cold snow day . I am just happy to be home tomorrow I have to work so I will relax as much as I can today .,2023-03-14 10:09:18,5,False,0.0,2.0,0.0,-2.0,"['Happy', 'Relaxed', 'Content', 'Energized', 'Calm']",The snow and I’m coming . I am happy I don’t have to work today . I am going to shovel my driveway . I know it’s weird but I like to shovel as I got to work out . It’s very cold and windy . Today is a better cold snow day . I am just happy to be home tomorrow I have to work so I will relax as much as I can today .
40,3376,I’m just organizing I’m not leaving . The house is still snowing . The snow is gone bad but there is some flurries is stuck a little bit . There was a lot of cancellations today because of the weather I don’t like driving in bad weather so I will just stay home . Probably organize stuff .,2023-03-14 15:54:34,5,False,0.0,0.0,0.0,0.0,"['Cautious', 'Frustrated', 'Productive', 'Relieved', 'Anxious']",I’m just organizing I’m not leaving . The house is still snowing . The snow is gone bad but there is some flurries is stuck a little bit . There was a lot of cancellations today because of the weather I don’t like driving in bad weather so I will just stay home . Probably organize stuff .
40,3377,Still relaxing still snowing out .   I’m going to be taking a shower and go to bed soon .   I’m hungry but instead of snacking I’m going to exercise a little bit . I have an event the end of the month I like to be prepared for .   So I will be watching what I eat the next two weeks .,2023-03-14 20:10:16,5,False,0.0,0.0,0.0,1.0,"['Relaxed', 'Restful', 'Motivated', 'Prepared', 'Focused', 'Slightly anxious']",Still relaxing still snowing out .   I’m going to be taking a shower and go to bed soon .   I’m hungry but instead of snacking I’m going to exercise a little bit . I have an event the end of the month I like to be prepared for .   So I will be watching what I eat the next two weeks .
40,3378,I woke up feeling very anxious . I am having issues with the heat in my house . The heater is making very loud and banging sounds throughout the night . It is very hard to have a good sleep . I might take a nap early tonight before I go to work that is pretty much at .,2023-03-15 10:08:13,5,False,0.0,1.0,0.0,1.0,"['Anxious', 'Irritated', 'Tired', 'Restless', 'Frustrated']",I woke up feeling very anxious . I am having issues with the heat in my house . The heater is making very loud and banging sounds throughout the night . It is very hard to have a good sleep . I might take a nap early tonight before I go to work that is pretty much at .
40,3379,I had a very busy day . I am on break having a boost bowl which is a protein bowl . It’s good and healthy . I am meeting an old friend . From college later on . It’s very cold out there’s not much I would like to do in the cold weather . Other than eat and watch a really good movie .,2023-03-15 15:03:09,5,False,0.0,2.0,0.0,-1.0,"['Busy', 'Content', 'Happy', 'Relaxed', 'Enjoying']",I had a very busy day . I am on break having a boost bowl which is a protein bowl . It’s good and healthy . I am meeting an old friend . From college later on . It’s very cold out there’s not much I would like to do in the cold weather . Other than eat and watch a really good movie .
