user_id,text_id,text,timestamp,valence,arousal,group,disposition_change_valence,disposition_change_arousal,feelings,feelings_text
3,252,I ' ve been feeling pretty good . This is my last day off before I return to work so I am going to try and clean the house some and maybe tackle some laundry . I think im getting a cold but im in pretty high spirits .,2021-06-09 13:41:40,0.0,1.0,1,0.8333333333333334,0.0,"['Good', 'High spirits', 'Slightly worried']",I ' ve been feeling pretty good . This is my last day off before I return to work so I am going to try and clean the house some and maybe tackle some laundry . I think im getting a cold but im in pretty high spirits .
3,253,Still feeling sick today and sneezing alot with a runny nose but otherwise I ' m feeling pretty good . I have work in a couple hours at the restaurant and it ' s Friday night so I ' m sure I ' ll be busy making a ton of drinks .,2021-06-11 15:13:48,1.0,1.0,1,0.8333333333333334,0.0,"['Sick', 'Good', 'Busy']",Still feeling sick today and sneezing alot with a runny nose but otherwise I ' m feeling pretty good . I have work in a couple hours at the restaurant and it ' s Friday night so I ' m sure I ' ll be busy making a ton of drinks .
3,254,I ' m still feeling kinda sickly but I powered through at work last night . It ' s was so crazy busy that I could barely keep up . I love when that happens haha . I ended out the night very sore but over 300 dollars richer so I can ' t complain,2021-06-12 12:20:03,1.0,1.0,2,0.8333333333333334,0.0,"['Sick', 'Determined', 'Busy', 'Stressed', 'Excited', 'Tired', 'Content']",I ' m still feeling kinda sickly but I powered through at work last night . It ' s was so crazy busy that I could barely keep up . I love when that happens haha . I ended out the night very sore but over 300 dollars richer so I can ' t complain
3,255,I ' m feeling so much better today ! Seems like this cold is almost gone thank god . Last night was busy at the bar and I did pretty decent . I ' m pretty exhausted today but it ' s my last day to work and then I ' m off for three days,2021-06-13 14:54:41,2.0,1.0,2,0.8333333333333334,0.0,"['Feeling better', 'Relieved', 'Accomplished', 'Exhausted', 'Looking forward', 'Grateful']",I ' m feeling so much better today ! Seems like this cold is almost gone thank god . Last night was busy at the bar and I did pretty decent . I ' m pretty exhausted today but it ' s my last day to work and then I ' m off for three days
4,279,"Motivated , Friendly , Attentive , Anxious , Overwhelmed",2021-06-11 13:42:03,1.0,0.0,1,-1.75,1.0,"['Motivated', 'Friendly', 'Attentive', 'Anxious', 'Overwhelmed']","The person feels energized and engaged, displaying motivation, friendliness, and attentiveness that suggest a positive, high‑energy state. At the same time, anxiety and overwhelm inject tension, creating a high‑arousal mix that leans toward negative emotional strain."
4,280,"Active , Competitive , Nostalgic , Sociable , Nervous",2021-06-12 19:43:30,1.0,1.0,1,-1.75,1.0,"['Active', 'Competitive', 'Nostalgic', 'Sociable', 'Nervous']","They feel highly energized and eager to engage, their competitive spirit and social drive pushing them forward with vivid enthusiasm. Beneath that, a wistful, nostalgic tone softens some of the excitement, while a thread of nervousness injects tension into their day. Overall, the emotional profile is one of high arousal, largely positive but tinged with a bit of anxiety."
4,281,"Anxious , Nervous , Tired , Overwhelmed , Positive",2021-06-13 14:06:41,1.0,0.0,1,-1.75,1.0,"['Anxious', 'Nervous', 'Tired', 'Overwhelmed', 'Positive']","The person feels a restless, high‑arousal mix of anxiety and nervousness, compounded by an overwhelming sense of pressure that keeps their emotions on a tight edge. At the same time, a thread of positivity threads through the storm, offering a glimmer of hope that tempers the raw tension. The fatigue that underlies these feelings pulls the arousal down, leaving the individual caught between a drained, low‑energy state and an intense, urgent emotional surge."
4,282,"Stressed , Overtired , Overworked , Impatient , Hungry",2021-06-14 14:01:15,2.0,0.0,1,-1.75,1.0,"['Stressed', 'Overtired', 'Overworked', 'Impatient', 'Hungry']","They feel overwhelmed and exhausted, the relentless pressure of work pushing them to a high‑energy, high‑stress state.  The chronic fatigue and hunger only intensify the impatience, leaving them emotionally drained yet constantly on edge."
4,283,"Frustrated , Stuck , Unfulfilled , Angry , Anxious",2021-06-15 12:03:56,0.0,1.0,2,-1.75,1.0,"['Frustrated', 'Stuck', 'Unfulfilled', 'Angry', 'Anxious']","The individual is in a highly charged, negative emotional state, feeling frustrated and angry. They sense being stuck and unfulfilled, which amplifies the tension and leaves them in a state of anxious agitation. Overall, the mood is intense and unsettled, with little sense of relief or contentment."
4,284,"Nervous , Anxious , Overwhelmed , Over worked , Tired",2021-06-16 12:24:40,-2.0,2.0,2,-1.75,1.0,"['Nervous', 'Anxious', 'Overwhelmed', 'Over worked', 'Tired']","The person feels tense and anxious, overwhelmed by a heavy workload that casts a distinctly negative mood. Their arousal level is high—filled with worry and restlessness—while the constant effort is also draining them, pulling toward low energy. Overall, they are in a state of stressed exhaustion, struggling to find any calm."
4,285,"Relaxed , Outgoing , Cheerful , Attentive , Aware",2021-06-17 14:02:11,0.0,1.0,2,-1.75,1.0,"['Relaxed', 'Outgoing', 'Cheerful', 'Attentive', 'Aware']","They feel buoyant and sociable, radiating cheerfulness while remaining relaxed and alert. Their positive mood is coupled with a lively, attentive awareness of their surroundings, suggesting a healthy, energetic state."
4,286,"Stressed , Overwhelmed , Anxious , Fearful , Confused",2021-06-18 13:58:56,0.0,1.0,2,-1.75,1.0,"['Stressed', 'Overwhelmed', 'Anxious', 'Fearful', 'Confused']","The person is caught in a swirl of negative emotions—stressed, overwhelmed, anxious, fearful, and confused—creating a sense of relentless urgency. Their arousal level is high, as they feel constantly on edge and unable to find calm. This emotional cocktail leaves them feeling stuck and uncertain, with a pervasive sense of distress and anxiety."
7,347,I have been feeling somewhat down . I am trying to be more productive and get things done . I am having trouble finding the energy and motivation . I can ' t type any more characters . I ' m pretty sure this is over 200 .,2021-03-11 12:10:58,-1.0,0.0,1,2.0,2.0,"['Down', 'Fatigued', 'Unmotivated', 'Frustrated', 'Determined']",I have been feeling somewhat down . I am trying to be more productive and get things done . I am having trouble finding the energy and motivation . I can ' t type any more characters . I ' m pretty sure this is over 200 .
7,348,The last day has been much better than yesterday . Friends surprised with visit and we had a late night get together . My schedule at work changed to a more consistent schedule . What a relief ! This 200 character minimum is very frustrating .,2021-03-12 12:43:39,1.0,2.0,2,2.0,2.0,"['Happy', 'Content', 'Relief', 'Frustrated']",The last day has been much better than yesterday . Friends surprised with visit and we had a late night get together . My schedule at work changed to a more consistent schedule . What a relief ! This 200 character minimum is very frustrating .
8,368,"Mediocre , today I ' ve been having dizzy spells , a headache and i am sick to my stomach . I got sick this morning while getting ready .     Went home early from my other job .   Expected not to return tomorrow if symptoms persist . \n \ n \ n",2021-03-29 13:41:30,2.0,0.0,1,0.0,0.0,"['Sick', 'Dizzy', 'Headache', 'Worried', 'Unwell']","Mediocre , today I ' ve been having dizzy spells , a headache and i am sick to my stomach . I got sick this morning while getting ready .     Went home early from my other job .   Expected not to return tomorrow if symptoms persist . \n \ n \ n"
8,369,"Sober and somber . My friend just passed away last night . I ' m grief stricken , I have a headache and I do not want to consume anything but weed . I do not want to drink my stomach was not made for this .",2021-03-30 12:32:23,2.0,0.0,2,0.0,0.0,"['Sober', 'Somber', 'Grief-stricken', 'Sad', 'Anxious']","Sober and somber . My friend just passed away last night . I ' m grief stricken , I have a headache and I do not want to consume anything but weed . I do not want to drink my stomach was not made for this ."
10,407,"Tired , Exhausted , Calm , Content , Happy",2021-06-09 12:11:03,-1.0,0.0,1,1.5,0.5,"['Tired', 'Exhausted', 'Calm', 'Content', 'Happy']","The person feels calm and content, experiencing a gentle sense of happiness. At the same time, exhaustion and fatigue keep them drained, lowering their overall arousal. Overall, the emotional state is a mix of positive, low‑energy contentment tempered by lingering weariness."
10,408,"Content , Calm , Sleepy , Lazy , Relaxed",2021-06-10 17:08:20,2.0,0.0,1,1.5,0.5,"['Content', 'Calm', 'Sleepy', 'Lazy', 'Relaxed']","""The person feels content and calm, embracing a relaxed mood. Their sleepy and lazy sensations indicate low arousal and a desire for rest."""
10,409,"Content , Calm , Relaxed , Happy",2021-06-11 12:03:33,2.0,0.0,2,1.5,0.5,"['Content', 'Calm', 'Relaxed', 'Happy']","The person feels content and at ease, surrounded by a calm and relaxed atmosphere. Their emotional tone is distinctly positive, marked by a gentle sense of happiness that lifts their mood. Overall, the arousal level is low to moderate, creating a serene yet pleasantly uplifting state."
10,410,"Calm , Content , Happy , Relaxed",2021-06-11 17:18:21,2.0,1.0,2,1.5,0.5,"['Calm', 'Content', 'Happy', 'Relaxed']","""The individual feels calm and content, enveloped in a tranquil, relaxed state. Their mood is distinctly positive, marked by happiness without agitation. The overall arousal is low, reflecting a peaceful and serene emotional environment."""
11,439,"It was hard to sleep last night so I am very tired . This morning I feel mentally drained and do not want to go to work tonight . My body feels very tired as well , my shoulders and feet are in a lot of pain .",2021-06-12 12:26:16,-2.0,0.0,1,-0.5483870967741935,-0.3850806451612903,"['Tired', 'Drained', 'Painful', 'Reluctant']","It was hard to sleep last night so I am very tired . This morning I feel mentally drained and do not want to go to work tonight . My body feels very tired as well , my shoulders and feet are in a lot of pain ."
11,440,I am feeling good . At work excited for tonight’s shift . it will be busy and I am ready for it . I don’t feel as tired anymore since I got to work . Everyone else is in a good mood so I am too . Staff meal was good so that helped,2021-06-12 17:18:50,0.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Good', 'Excited', 'Ready', 'Rested', 'Positive']",I am feeling good . At work excited for tonight’s shift . it will be busy and I am ready for it . I don’t feel as tired anymore since I got to work . Everyone else is in a good mood so I am too . Staff meal was good so that helped
11,441,My body is sore from yesterday and my shoulders are killing me . I don’t have to work so I am in a good mood . I ate really late last night so my stomach hurts . I am just somewhat tired but I feel calm and happy that I have a day off to relax,2021-06-13 12:11:18,2.0,0.0,1,-0.5483870967741935,-0.3850806451612903,"['Calm', 'Tired', 'Happy', 'Good mood']",My body is sore from yesterday and my shoulders are killing me . I don’t have to work so I am in a good mood . I ate really late last night so my stomach hurts . I am just somewhat tired but I feel calm and happy that I have a day off to relax
11,442,I feel better than last week because yesterday was my day off . I have time to mentally relax and prepare for the week . I am not looking forward to working an extra day at the restaurant but I need the money so .,2021-06-14 12:09:02,2.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Relaxed', 'Prepared', 'Reluctant', 'Motivated']",I feel better than last week because yesterday was my day off . I have time to mentally relax and prepare for the week . I am not looking forward to working an extra day at the restaurant but I need the money so .
11,457,I am exhausted from working late last night . I am opening today at my second job today . Was difficult to fall and stay asleep last night . Feeling very sluggish today . I have to close again so I am anxious about that because I am so tired,2022-02-16 10:05:52,-2.0,0.0,1,-0.5483870967741935,-0.3850806451612903,"['Exhausted', 'Sluggish', 'Anxious', 'Tired']",I am exhausted from working late last night . I am opening today at my second job today . Was difficult to fall and stay asleep last night . Feeling very sluggish today . I have to close again so I am anxious about that because I am so tired
11,458,I am feeling less tired than earlier this morning . I have a little more energy going into my shift . I also feel a little less anxious about my upcoming work shift tonight . Overall pretty neutral though,2022-02-16 16:34:30,0.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Less tired', 'More energetic', 'Less anxious', 'Neutral']",I am feeling less tired than earlier this morning . I have a little more energy going into my shift . I also feel a little less anxious about my upcoming work shift tonight . Overall pretty neutral though
11,459,I am tired and having anxiety feeling very anxious . I am off today so that is helpful . I am a little jittery feel unable to relax . My head feels empty which is causing more anxiety . I will most likely drink today .,2022-02-17 12:06:21,-1.0,2.0,1,-0.5483870967741935,-0.3850806451612903,"['Tired', 'Anxious', 'Jittery', 'Restless', 'Empty']",I am tired and having anxiety feeling very anxious . I am off today so that is helpful . I am a little jittery feel unable to relax . My head feels empty which is causing more anxiety . I will most likely drink today .
11,460,I am exciting because I am off tonight . I am going out . I will be drinking but I do not have an urge to drink . It’s a special occasion . I am happy and calm and peaceful for not having to go into work tonigh,2022-02-17 15:16:07,1.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Excited', 'Happy', 'Calm', 'Peaceful', 'Relieved']",I am exciting because I am off tonight . I am going out . I will be drinking but I do not have an urge to drink . It’s a special occasion . I am happy and calm and peaceful for not having to go into work tonigh
11,461,I drank too much last night and I have anxiety and am very uncomfortable . I have to work both jobs today I’m exhausted . I have such bad anxiety and the thought of going into work sucks . Jittery and tired and anxious,2022-02-18 10:01:18,-2.0,2.0,1,-0.5483870967741935,-0.3850806451612903,"['Anxiety', 'Exhausted', 'Uncomfortable', 'Jittery', 'Tired']",I drank too much last night and I have anxiety and am very uncomfortable . I have to work both jobs today I’m exhausted . I have such bad anxiety and the thought of going into work sucks . Jittery and tired and anxious
11,462,I had a good day at my first job . Had a cup of coffee feeling good more energized . My anxiety has gone away . I am ready and feeling energized for my closing shift at the restaurant . Anxiety is like a 2 compared to a 7 this morning,2022-02-18 15:27:03,1.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Energized', 'Calm', 'Ready', 'Anxiety‑free']",I had a good day at my first job . Had a cup of coffee feeling good more energized . My anxiety has gone away . I am ready and feeling energized for my closing shift at the restaurant . Anxiety is like a 2 compared to a 7 this morning
11,463,Just finished my night shift . I am tired but I have a lot of energy . It was a good shift no annoying customers . Easy Friday excited to go home . I am hungry and ready to go home and get into bed . I hate having late dinner though,2022-02-18 21:56:30,1.0,2.0,1,-0.5483870967741935,-0.3850806451612903,"['Tired', 'Energetic', 'Content', 'Excited', 'Hungry', 'Annoyed']",Just finished my night shift . I am tired but I have a lot of energy . It was a good shift no annoying customers . Easy Friday excited to go home . I am hungry and ready to go home and get into bed . I hate having late dinner though
11,464,I’m excited today because I am moving . I’m at my baseline for anxiety and feeling nervous as well as stressed . I do have to opne the restaurant today so that is bothering me because I want to pack and move but overall happy,2022-02-19 10:04:46,2.0,2.0,1,-0.5483870967741935,-0.3850806451612903,"['Excited', 'Anxious', 'Nervous', 'Stressed', 'Bothered', 'Happy']",I’m excited today because I am moving . I’m at my baseline for anxiety and feeling nervous as well as stressed . I do have to opne the restaurant today so that is bothering me because I want to pack and move but overall happy
11,465,I’m at work had a good morning I feel energized and excited and ready to get Saturday over with . I am not anxious or nervous . I’m sure I will crash sooon but for now I am in a great mood . No jitters or baseline anxiety is low,2022-02-19 15:21:06,0.0,2.0,1,-0.5483870967741935,-0.3850806451612903,"['Energized', 'Excited', 'Calm', 'Low anxiety', 'Great mood']",I’m at work had a good morning I feel energized and excited and ready to get Saturday over with . I am not anxious or nervous . I’m sure I will crash sooon but for now I am in a great mood . No jitters or baseline anxiety is low
11,466,I am so happy to be at work right now . What an easy night I had . I loved work tonight . Small section good tips no reason not to be happy . No anxiety and I don’t feel like drinking but I might have some wine,2022-02-19 21:11:38,2.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Happy', 'Content', 'Calm', 'Relaxed']",I am so happy to be at work right now . What an easy night I had . I loved work tonight . Small section good tips no reason not to be happy . No anxiety and I don’t feel like drinking but I might have some wine
11,467,I’m moving today and my family is here helping me so that is exciting . I don’t have to work the restaurant it’s closed Sunday . I do have my second job at 3 which is annoying since I have to move but I feel fine excited,2022-02-20 10:04:37,2.0,2.0,1,-0.5483870967741935,-0.3850806451612903,"['Excited', 'Annoyed', 'Neutral']",I’m moving today and my family is here helping me so that is exciting . I don’t have to work the restaurant it’s closed Sunday . I do have my second job at 3 which is annoying since I have to move but I feel fine excited
11,468,I’m going into work my second job right now I forgot I picked up a shift moved all morning nervous about my new apartment I’m also exhausted and hate that I have to work again all week starting to resent the restaurant t,2022-02-20 15:01:24,-2.0,2.0,1,-0.5483870967741935,-0.3850806451612903,"['Anxious', 'Exhausted', 'Angry', 'Resentful', 'Overwhelmed']",I’m going into work my second job right now I forgot I picked up a shift moved all morning nervous about my new apartment I’m also exhausted and hate that I have to work again all week starting to resent the restaurant t
11,469,I just finished work I am feeling pretty exhausted mentally and physically . I just want to go to sleep but I have a million more this to do . Feeling anxious about next week but I’m ahead on work for my non restaurant job so that helps,2022-02-20 20:04:48,2.0,0.0,1,-0.5483870967741935,-0.3850806451612903,"['Tired', 'Exhausted', 'Sleepy', 'Anxious', 'Relieved']",I just finished work I am feeling pretty exhausted mentally and physically . I just want to go to sleep but I have a million more this to do . Feeling anxious about next week but I’m ahead on work for my non restaurant job so that helps
11,470,I am exhausted I packed and moved all night and had to work in between that . I am emotionally drained from personal stuff however my anxiety is pretty low I’d say a 3 . I’m headed into work now than off tonight so that’s good,2022-02-21 10:02:28,-2.0,0.0,1,-0.5483870967741935,-0.3850806451612903,"['Exhausted', 'Emotionally drained', 'Low anxiety', 'Relieved', 'Busy']",I am exhausted I packed and moved all night and had to work in between that . I am emotionally drained from personal stuff however my anxiety is pretty low I’d say a 3 . I’m headed into work now than off tonight so that’s good
11,471,I feel fine I’m out to eat with my friends I don’t have   to go into the the restaurant tonight since they are closed . I didn’t work this morning at my second job but it wasn’t bad I only saw a few patients . I have to finish moving tonight I nervous,2022-02-21 15:10:39,1.0,2.0,1,-0.5483870967741935,-0.3850806451612903,"['Content', 'Social', 'Relieved', 'Relaxed', 'Nervous']",I feel fine I’m out to eat with my friends I don’t have   to go into the the restaurant tonight since they are closed . I didn’t work this morning at my second job but it wasn’t bad I only saw a few patients . I have to finish moving tonight I nervous
11,472,I’m sad I am moving out and going through a breakup and haven’t been able to take a day off . I have so much stuff and it’s taking me forever to get everything out of my old apartment . I’m just wxhausted,2022-02-22 10:16:59,-1.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Sad', 'Exhausted', 'Overwhelmed', 'Stressed', 'Heartbroken']",I’m sad I am moving out and going through a breakup and haven’t been able to take a day off . I have so much stuff and it’s taking me forever to get everything out of my old apartment . I’m just wxhausted
11,473,I’m exhausted we had a front of the house work meeting early today . So I was in two hours before start time and had a quiz I’m still in the middle of moving it just tired . Now I have to work the whole shift I’m kind of annoyed today,2022-02-22 15:28:13,-2.0,0.0,1,-0.5483870967741935,-0.3850806451612903,"['Exhausted', 'Tired', 'Annoyed']",I’m exhausted we had a front of the house work meeting early today . So I was in two hours before start time and had a quiz I’m still in the middle of moving it just tired . Now I have to work the whole shift I’m kind of annoyed today
11,474,I don’t really feel anything not happy or sad or nervous . I don’t have any energy I am very tired I guess that is all I feel right now . Shift is almost over it was a slow night not a lot of tips bc it is raining and my next two days are super busy so I’m just blah,2022-02-22 20:35:45,0.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Tired', 'Exhausted', 'Flat', 'Apathy', 'Unmotivated']",I don’t really feel anything not happy or sad or nervous . I don’t have any energy I am very tired I guess that is all I feel right now . Shift is almost over it was a slow night not a lot of tips bc it is raining and my next two days are super busy so I’m just blah
11,475,I’m pretty neutral feeling right now . I am at my first job of the day . I have to open the restaurant which I normally close so I get a break in between so that’s annoying . I’m fine though my normal amount of exhaustion,2022-02-23 10:01:15,0.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Neutral', 'Annoyed', 'Tired', 'Content']",I’m pretty neutral feeling right now . I am at my first job of the day . I have to open the restaurant which I normally close so I get a break in between so that’s annoying . I’m fine though my normal amount of exhaustion
11,476,I’m feeling fine overall . I moved more thing into my apartment between shift . I am at work now had to open alone that was a pain but whatever . The warm weather is making everything feel better so I’m not mad or happy just fine,2022-02-23 15:08:16,1.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Calm', 'Annoyed', 'Content', 'Neutral']",I’m feeling fine overall . I moved more thing into my apartment between shift . I am at work now had to open alone that was a pain but whatever . The warm weather is making everything feel better so I’m not mad or happy just fine
11,477,We were shorted staff and it was nice outside so it was so busy I had a huge second I was in the weeds the whole time plus I worked this morning I’m just literally exhausted and I have to finish moving by tomorrow everything sucks I want to go to bed,2022-02-23 21:07:47,-2.0,0.0,1,-0.5483870967741935,-0.3850806451612903,"['Tired', 'Overwhelmed', 'Frustrated', 'Exhausted', 'Stressed', 'Sleepy']",We were shorted staff and it was nice outside so it was so busy I had a huge second I was in the weeds the whole time plus I worked this morning I’m just literally exhausted and I have to finish moving by tomorrow everything sucks I want to go to bed
11,478,I have a headache and I’m kind of tired but I have the night off from the restaurant so I’m in a good mood . Yesterday was so busy so I need a little time off . It’s freezing so that’s annoying but overall I have happy anxiety is pretty low,2022-02-24 10:32:47,1.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Tired', 'Good mood', 'Annoyed', 'Happy', 'Low anxiety']",I have a headache and I’m kind of tired but I have the night off from the restaurant so I’m in a good mood . Yesterday was so busy so I need a little time off . It’s freezing so that’s annoying but overall I have happy anxiety is pretty low
11,479,I’m fine I’m still at work stressed because we are getting a snow storm soon . I have to finishing moving and I’m out of time . I’m just exhausted and really would love to have one full day off . Anxiety is low I’m more annoyed than anything else,2022-02-24 15:00:50,0.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Stressed', 'Exhausted', 'Annoyed', 'Low anxiety', 'Restless']",I’m fine I’m still at work stressed because we are getting a snow storm soon . I have to finishing moving and I’m out of time . I’m just exhausted and really would love to have one full day off . Anxiety is low I’m more annoyed than anything else
11,480,I’m moving I’m tired and I’m sad . I’m going through a bad breakup I’m exhausted I haven’t had a full day off in like two weeks . I’m stressed because I don’t know what to do with my cats anxiety is like a nine right now \ n,2022-02-24 20:02:13,-2.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Tired', 'Sad', 'Exhausted', 'Stressed', 'Anxious', 'Heartbroken', 'Overwhelmed', 'Cat anxiety']",I’m moving I’m tired and I’m sad . I’m going through a bad breakup I’m exhausted I haven’t had a full day off in like two weeks . I’m stressed because I don’t know what to do with my cats anxiety is like a nine right now \ n
11,443,Im cold it snowed I just had to clean my car off so i don’t know I don’t really feel anything . Really wanted to drink last night was very stressed out and sad but I didn’t do that feels good . Im just over the winter time . I got paid today so I feel a little better about busting my ass all week,2022-02-25 10:03:02,0.0,1.0,1,-0.5483870967741935,-0.3850806451612903,"['Stressed', 'Sad', 'Relieved', 'Content', 'Indifferent']",Im cold it snowed I just had to clean my car off so i don’t know I don’t really feel anything . Really wanted to drink last night was very stressed out and sad but I didn’t do that feels good . Im just over the winter time . I got paid today so I feel a little better about busting my ass all week
11,444,I’m just feeling a little bit anxious right now . I was a little late for work which shouldn’t matter but since I’m supposed to be getting a promotion all eyes are in me . Plus is snowed it was only 7 minutes I couldn’t find Parking I had to interview someone at . Y other job like I’m just busy and exhausted,2022-02-25 15:12:37,-1.0,2.0,1,-0.5483870967741935,-0.3850806451612903,"['Anxious', 'Stressed', 'Exhausted', 'Pressured', 'Frustrated']",I’m just feeling a little bit anxious right now . I was a little late for work which shouldn’t matter but since I’m supposed to be getting a promotion all eyes are in me . Plus is snowed it was only 7 minutes I couldn’t find Parking I had to interview someone at . Y other job like I’m just busy and exhausted
11,445,It’s busy at work right now . I took a minute to hide in the bathroom bc it was so hectic . I’m fine though full of energy no anxiety really I don’t really have a second to have anxiety so that’s good I think I’ll have a drink tonight though,2022-02-25 20:03:18,1.0,2.0,1,-0.5483870967741935,-0.3850806451612903,"['Busy', 'Hectic', 'Energetic', 'Calm', 'Relaxed']",It’s busy at work right now . I took a minute to hide in the bathroom bc it was so hectic . I’m fine though full of energy no anxiety really I don’t really have a second to have anxiety so that’s good I think I’ll have a drink tonight though
11,446,I don’t feel anything . I slept pretty well last night I did have a few drinks so maybe that helped me sleep a little easier . I have a long day ahead of me closing the restaurant than I am off Sunday I’m planning to sleep all day,2022-02-26 10:21:24,0.0,0.0,1,-0.5483870967741935,-0.3850806451612903,"['Neutral', 'Rested', 'Tired', 'Busy', 'Lazy']",I don’t feel anything . I slept pretty well last night I did have a few drinks so maybe that helped me sleep a little easier . I have a long day ahead of me closing the restaurant than I am off Sunday I’m planning to sleep all day
11,447,"I had a wake to go to before work today so that wasn’t great , very upsetting . Anxiety was very high of course . Going into work soon for the closing shift . Than I am off tomorrow which is nice . I don’t really know how to feel at the moment",2022-02-26 15:01:25,-1.0,1.0,2,-0.5483870967741935,-0.3850806451612903,"['Upset', 'High anxiety', 'Relief', 'Uncertain', 'Stressed']","I had a wake to go to before work today so that wasn’t great , very upsetting . Anxiety was very high of course . Going into work soon for the closing shift . Than I am off tomorrow which is nice . I don’t really know how to feel at the moment"
11,448,I don’t know what I’m feeling I’m busy but the night was a blur this was the first second I stopped since we opened . Today kind of sucked so whatever I’m jsut happy I get to sleep in tomorrow I do feel a little on edge but it’s fine,2022-02-26 21:37:07,-1.0,2.0,2,-0.5483870967741935,-0.3850806451612903,"['Confused', 'Overwhelmed', 'Disappointed', 'Happy', 'Slightly anxious']",I don’t know what I’m feeling I’m busy but the night was a blur this was the first second I stopped since we opened . Today kind of sucked so whatever I’m jsut happy I get to sleep in tomorrow I do feel a little on edge but it’s fine
11,449,I’m exhausted I have a head ache I wish I didn’t drink as much as I did plus I mixed things so I’m not feeling to great . It’s my first full day off in like two weeks and I have to finish moving so I’m just tired,2022-02-27 10:08:10,-2.0,0.0,2,-0.5483870967741935,-0.3850806451612903,"['Exhausted', 'Headache', 'Regret', 'Guilt', 'Tired', 'Frustrated', 'Overwhelmed']",I’m exhausted I have a head ache I wish I didn’t drink as much as I did plus I mixed things so I’m not feeling to great . It’s my first full day off in like two weeks and I have to finish moving so I’m just tired
11,450,I’m good I have energy and I’m in a good mood for the most part . My anxiety is low but I am spending a lot of money trying to move into my new place so I’m nervous I’ll need pick up more shifts and have no days off again,2022-02-27 15:09:16,1.0,2.0,2,-0.5483870967741935,-0.3850806451612903,"['Good', 'Energetic', 'Positive', 'Low anxiety', 'Nervous', 'Stressed', 'Overworked']",I’m good I have energy and I’m in a good mood for the most part . My anxiety is low but I am spending a lot of money trying to move into my new place so I’m nervous I’ll need pick up more shifts and have no days off again
11,451,I am not really feeling any emotions right now maybe a little sad but my normal exhaustion I need like a week of sleep anxiety is pretty low maybe a 4 overal a relatively nice day off no complaints just pretty baseline emotion wise,2022-02-27 20:03:35,0.0,1.0,2,-0.5483870967741935,-0.3850806451612903,"['Slightly sad', 'Exhausted', 'Low anxiety', 'Pleasant', 'Neutral']",I am not really feeling any emotions right now maybe a little sad but my normal exhaustion I need like a week of sleep anxiety is pretty low maybe a 4 overal a relatively nice day off no complaints just pretty baseline emotion wise
11,452,I’m at my non restaurant job this morning which is annoying because I really just need a day to sleep in . I’m all done moving so that is exciting but I’m just like very very exhausted . No anxiety or feelings of being nervous,2022-02-28 10:27:16,-2.0,0.0,2,-0.5483870967741935,-0.3850806451612903,"['Annoyed', 'Excited', 'Exhausted', 'Tired', 'Calm']",I’m at my non restaurant job this morning which is annoying because I really just need a day to sleep in . I’m all done moving so that is exciting but I’m just like very very exhausted . No anxiety or feelings of being nervous
11,453,I just left work I’m drained it was an exhausting day I had a lot of patients to see . I’m glad I don’t have to go into the restaurant tonight I just need a good nights sleep that’s all but like mentally physically drained,2022-02-28 15:00:39,-2.0,0.0,2,-0.5483870967741935,-0.3850806451612903,"['Drained', 'Exhausted', 'Tired', 'Relieved']",I just left work I’m drained it was an exhausting day I had a lot of patients to see . I’m glad I don’t have to go into the restaurant tonight I just need a good nights sleep that’s all but like mentally physically drained
11,454,I’m cleaning a little I don’t really know what I feel . Just like content fine I’m probably sad but I took a little nap so that helped I have so much cleaning in this apartment to do I get some extra days off this week so that will help my mood,2022-02-28 20:28:30,0.0,1.0,2,-0.5483870967741935,-0.3850806451612903,"['Content', 'Sad', 'Relieved', 'Hopeful', 'Uncertain']",I’m cleaning a little I don’t really know what I feel . Just like content fine I’m probably sad but I took a little nap so that helped I have so much cleaning in this apartment to do I get some extra days off this week so that will help my mood
11,455,I’m my usually exhaustion I just moved so I’m not sleeping well it’s a little creepy being in a new place . I was late to work today so now my whole day is behind . I’m closing the restaurant tonight I’m praying it won’t be busy but I’m sure it will be whatever I’m just tiewd,2022-03-01 15:01:14,-2.0,0.0,2,-0.5483870967741935,-0.3850806451612903,"['Exhausted', 'Sleep‑deprived', 'Anxious', 'Uncomfortable', 'Frustrated', 'Worried']",I’m my usually exhaustion I just moved so I’m not sleeping well it’s a little creepy being in a new place . I was late to work today so now my whole day is behind . I’m closing the restaurant tonight I’m praying it won’t be busy but I’m sure it will be whatever I’m just tiewd
