user_id,text_id,text,timestamp,collection_phase,is_words,valence,arousal,emotions,sentiment,irony,topic,emoji,emotion
127,2924,"happy , sad , content , aggravated , smiling",2024-09-20 12:51:46,7,True,-1.0,2.0,"joy, sadness",negative or neutral,non_irony,diaries_&_daily_life,☺,"joy, sadness"
127,2925,"I am currently experiencing a state of emotional neutrality . There are no strong positive or negative feelings overwhelming me at the moment . My emotions feel calm and composed , like a still pond . My mind is clear and focused , without any distracting thoughts or feelings . I am simply present and observing my surroundings without any particular reactions .",2024-09-20 17:49:03,7,False,0.0,1.0,"joy, optimism",negative or neutral,non_irony,diaries_&_daily_life,unknown,"optimism, sadness"
133,3098,"Currently I feel wonderful , like all I have been hoping for are coming through . So I feels good and great \nHappy ! I just finished The Chamber of Secrets for the first time and oh God what a read it is . I recommend it to everyone",2024-09-12 12:11:19,7,False,1.0,0.0,"joy, optimism, love",strongly positive,non_irony,film_tv_&_video,unknown,"joy, optimism, love"
133,3099,"Happy , Loved , Excited , Wanted , Proud",2024-09-13 17:14:04,7,True,1.0,1.0,"joy, optimism, love",strongly positive,non_irony,diaries_&_daily_life,💕,"joy, love, optimism"
133,3100,"Happy , Good , Hopefull , Excited , Grateful",2024-09-14 12:04:48,7,True,0.0,1.0,"joy, optimism",strongly positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
133,3101,"Happy , Grateful , GOOD , Excited , Wonderful",2024-09-14 22:19:34,7,True,2.0,1.0,"joy, optimism",strongly positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism, love"
133,3103,"I’m feeling a blend of anxiety and hope right now . The anxiety comes from worries about an upcoming event or unresolved issues , which seem to linger in the back of my mind and affect my daily routine . At the same time , there ' s a sense of hope that counterbalances this anxiety , giving me a glimmer of positivity and a belief in a better outcome . This mix makes me cautious and reserved in some moments , yet optimistic and enthusiastic about potential positive outcomes in others . Overall , it’s a complex interplay between worry and optimism that shapes how I approach things .",2024-09-15 12:06:10,7,False,0.0,2.0,"fear, optimism",negative or neutral,non_irony,diaries_&_daily_life,unknown,"optimism, fear"
133,3104,"Active , Happy , Excited , Loved , Wanted",2024-09-15 17:07:57,7,True,0.0,2.0,"joy, optimism, love",positive,non_irony,diaries_&_daily_life,unknown,"joy, love, optimism"
133,3105,"I’m experiencing a deep sense of happiness right now that feels incredibly fulfilling and uplifting . It’s not anchored to a specific event but rather a general sense of well-being and contentment that seems to infuse my daily life . Everything feels a bit more vibrant and enjoyable , as if I’m seeing the world through a brighter , more optimistic lens . This feeling has a way of making even the simplest moments more delightful . I’m smiling more often , and interactions with others are marked by a genuine enthusiasm and positive energy .",2024-09-16 12:20:41,7,False,1.0,1.0,"joy, optimism, love",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism, love"
133,3106,"Happy , Anxious , Excited , Hopefull , Graceful",2024-09-16 17:05:09,7,True,0.0,1.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism, fear"
133,3107,"Happy , Excited , Graceful , Hopefull , Contented",2024-09-17 12:11:47,7,True,1.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
133,3108,"Excited , Grateful , Happy , Loved , Wanted",2024-09-17 17:00:41,7,True,1.0,1.0,"joy, optimism, love",strongly positive,non_irony,"diaries_&_daily_life, relationships",unknown,"joy, love, optimism"
133,3109,"Excited , Happy , Wanted , Loved , Grateful",2024-09-18 12:12:00,7,True,1.0,1.0,"joy, optimism, love",strongly positive,non_irony,diaries_&_daily_life,💓,"joy, love, optimism"
134,3122,"I woke up today and struggled to get out of bed . When I left my bed , I was extremely tired and lethargic and wanted to get back in it . I had to go to college , so I pushed through anyway . I was tired when I arrived at my first class , and was late due to my aforementioned struggle to get out of bed .",2024-10-16 12:34:06,7,False,-2.0,0.0,"sadness, pessimism",negative or neutral,non_irony,diaries_&_daily_life,unknown,"sadness, pessimism"
134,3123,"Hungry , Impatient , Restless , Nervous , Lethargic",2024-10-16 17:01:00,7,True,0.0,1.0,"fear, sadness, disgust, anger",negative,non_irony,"diaries_&_daily_life, fitness_&_health",unknown,"sadness, fear, disgust, anger, pessimism"
134,3125,"Procrastinating , Moody , Happy , Satisfied , Lethargic",2024-10-16 22:15:22,7,True,1.0,1.0,"sadness, pessimism, disgust, joy",negative or neutral,non_irony,diaries_&_daily_life,unknown,"sadness, joy"
134,3126,"Lethargic , Sleepy , Moody , Worried , Anxious",2024-10-17 12:00:57,7,True,-1.0,0.0,"fear, sadness, pessimism",negative,non_irony,diaries_&_daily_life,😞,"fear, sadness"
134,3127,"Agitated , Content , Restless , Happy , Joyous",2024-10-17 17:02:27,7,True,0.0,2.0,joy,positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
134,3128,"Lethargic , Neutral , Unmotivated , Content , Sleepy",2024-10-17 22:03:03,7,True,0.0,1.0,"sadness, pessimism, disgust",negative or neutral,non_irony,diaries_&_daily_life,unknown,"sadness, pessimism, disgust"
134,3129,I stayed up until 3 A . M . yesterday because I had too much caffeine but feel okay today . I am anxious because I have to do my English Midterm today . I also need to brush my teeth and dreading it . I don ' t really want to do anything ever .,2024-10-18 12:30:02,7,False,-2.0,0.0,"fear, sadness",negative or neutral,non_irony,diaries_&_daily_life,☹,fear
134,3130,"I am currently feeling like I am a wet dish rag , to say the least . I literally didn ' t do anything today except masturbate which made me feel like a failure . I would say that I am not feeling bad , but not feeling good .",2024-10-18 22:01:16,7,False,0.0,1.0,"sadness, disgust, anger, pessimism",negative,non_irony,diaries_&_daily_life,😞😔,"sadness, disgust, pessimism"
134,3131,"Neutral , Lethargic , Anxious , Content , Melancholic",2024-10-19 17:09:24,7,True,0.0,1.0,"disgust, anger",negative or neutral,non_irony,unknown,✨,"fear, sadness"
134,3132,"Sluggish , Uncomfortable , Lethargic , Anxious , Nervous",2024-10-19 22:01:36,7,True,-1.0,0.0,"fear, sadness, pessimism",negative,non_irony,diaries_&_daily_life,😞,"fear, sadness"
134,3133,"I went to counseling today to discuss my issues and felt like I could tackle them . I had a very pleasant morning and felt better than usual . I had a good enjoyable lunch too , it was a cheeseburger ! Nothing will stop me today .",2024-10-20 17:48:14,7,False,0.0,1.0,"joy, optimism",positive,non_irony,"diaries_&_daily_life, food_&_dining",💪,"joy, optimism"
134,3134,"I did not complete my math homework yesterday that I had a week to do and felt like a useless failure . I did get out of bed today at a reasonable time , and math class was slightly interesting , so I guess I ' m happy . Slightly joyous , even .",2024-10-21 12:44:43,7,False,1.0,1.0,"joy, optimism",positive,non_irony,"learning_&_educational, youth_&_student_life",unknown,"joy, optimism, sadness"
134,3137,I just finished my Javascript Exam and am confident I got 100 % so I feel accomplished ! I am feeling quite tired and lazy though . I have to do my math homework . I don ' t feel as useless as I did this morning .,2024-10-22 17:41:12,7,False,-1.0,0.0,"joy, sadness, optimism",negative or neutral,non_irony,learning_&_educational,unknown,"joy, optimism"
134,3138,"My headlights on my car was not working which made me scared . I have to hit the center console on the car in order to get it to work , which made me anxious and frightened . I felt like a failure today because I didn ' t go to math class .",2024-10-22 22:01:04,7,False,0.0,0.0,"fear, sadness, pessimism",negative,non_irony,diaries_&_daily_life,unknown,"fear, sadness"
139,3487,"happy , fantastic , cool , delightful , reserved",2024-11-12 12:09:12,7,True,1.0,1.0,"joy, optimism, love",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism, love"
139,3488,"Confident , Relaxed , Happy , Buzzed , Energetic",2024-11-12 17:07:51,7,True,1.0,1.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
139,3489,"I feel relaxed and euphoric , with reduced inhibitions and heightened sociability , often accompanied by a sense of warmth and calmness . I feel so confident and energetic to try out new things and do the things I’m scared of without being scared or anxious , I feel so lightheaded , impaired balance with heightened mood \ nI feel so cool and reserved and have less worry and increased emotional sensitivity ……… \ n \ nIt feels like I’m at the top of the world and having confidence to try out new things",2024-11-12 22:08:36,7,False,1.0,2.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
139,3490,"I currently feel relaxed and euphoric , with a sense of warmth spreading throughout my body , accompanied by reduced inhibitions and heightened sociability .\ nEmotionally , I feel anxious , depressed and irritable , with heightened sensitivity to surroundings , struggling to focus and maintain a clear train of thought .",2024-11-13 12:02:59,7,False,1.0,1.0,"sadness, fear, joy",negative or neutral,non_irony,diaries_&_daily_life,unknown,"fear, sadness"
139,3491,"I currently feel relaxed and euphoric , with a sense of warmth spreading throughout my body , accompanied by reduced inhibitions and heightened sociability . My thoughts are slightly foggy , and my coordination is impaired , making everyday tasks challenging . Physically , I ' m experiencing a pleasant numbness .\ n \ n , I feel lethargic and weak , with hangover symptoms like headaches , fatigue and nausea setting in . Emotionally , I ' m anxious and irritable , struggling to focus . My body feels drained .\ n \ n I feel disoriented and confused , with increased emotional sensitivity and mood swings causing regrettable decisions and actions .",2024-11-13 17:10:16,7,False,2.0,0.0,"sadness, fear",negative or neutral,non_irony,"diaries_&_daily_life, fitness_&_health",unknown,"fear, sadness"
139,3493,"I ' m feeling relaxed and calm , with a gentle haze enveloping my thoughts . The alcohol ' s warmth has seeped into my muscles , easing any tension or stress , and my senses seem slightly dulled . My thoughts are floating effortlessly .\ nI feel a soothing tranquility wash over me , calming my mind and easing my muscles . The initial sharpness of my thoughts begins to blur , replaced by a gentle haze that softens the edges of my worries . My senses , once acute , now feel slightly dulled , as if viewed through a warm , fuzzy lens . The world around me seems more mellow .\ nMy limbs feel heavier , weighed down by a pleasant lethargy that discourages unnecessary movement . Conversation flows more easily , unencumbered by self-consciousness or inhibitions . Emotions , too , become more fluid , with laughter and smiles emerging more readily \ n \ n",2024-11-13 22:06:07,7,False,0.0,1.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,🎶,"joy, optimism"
139,3494,"Happy , Calm , Cool , Energetic , Reserved",2024-11-14 12:05:54,7,True,0.0,2.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,😉,"joy, optimism"
139,3495,"I ' m feeling slightly relaxed , with a subtle warmth spreading through my body . My senses remain sharp , but my mind has eased into a calm , gentle hum . Clarity and focus remain intact . A gentle warmth spreads throughout my body , easing any residual tension and promoting relaxation . My mind , previously alert and active , slows its pace slightly , adopting a calm and serene demeanor \ nMy senses remain sharp and responsive , with no noticeable diminishment in clarity or focus . Emotionally , I feel more at ease , with concerns or worries diminishing in intensity . Social interactions become more comfortable , with conversation flowing effortlessly . Laughter and smiles emerge more readily . my thinking remains clear and logical . Problem-solving abilities and decision-making capacities seem unaffected . Memory recall and concentration remain intactBalance and coordination are maintained .",2024-11-14 17:06:22,7,False,1.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
139,3496,"Happy , Relaxed , Calm , Tranquil , Serene",2024-11-14 22:03:43,7,True,2.0,2.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism, love"
139,3497,"I ' m feeling rather chill and relaxed , like the tension in my body has dissipated , leaving me with a warm , fuzzy sensation . My thoughts are still clear , but my mind has shifted gears , and I ' m now cruising at a leisurely pace , enjoying the gentle buzz .\ n \ nThe gentle warmth spreading through my veins is soothing , calming my nervous system and quieting my racing thoughts . My senses remain sharp , but my perception has softened , allowing me to view the world with a more relaxed , laid-back attitude . I find myself laughing more easily , connecting with others on a deeper level . My worries haven ' t vanished , but they ' ve receded into the background , allowing me to focus on the present moment .",2024-11-15 12:03:26,7,False,1.0,1.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
139,3498,"Happy , Energetic , Calm , Cool , Reserved",2024-11-15 17:05:45,7,True,1.0,1.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
139,3499,"I currently feel mildly relaxed and calm , with a subtle sense of euphoria and reduced inhibitions ,   My senses remain relatively sharp , with minimal impairment to coordination and cognitive function , although I may experience slight dizziness .",2024-11-15 22:11:13,7,False,1.0,2.0,"joy, optimism",negative or neutral,non_irony,"diaries_&_daily_life, fitness_&_health",unknown,"joy, optimism"
139,3500,"I ' m feeling rather chill and relaxed , like the tension in my body has dissipated , leaving me with a warm , fuzzy sensation . My thoughts are still clear , but my mind has shifted gears , and I ' m now cruising at a leisurely pace , enjoying the gentle buzz .\ n \ nThe gentle warmth spreading through my veins is soothing , calming my nervous system and quieting my racing thoughts . My senses remain sharp , but my perception has softened , allowing me to view the world with a more relaxed , laid-back attitude . I find myself laughing more easily , connecting with others on a deeper level . My worries haven ' t vanished , but they ' ve receded into the background , allowing me to focus on the present moment .",2024-11-16 12:21:53,7,False,1.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
139,3501,"Delighted , Cool , Calm , Lively , Serene",2024-11-16 17:02:51,7,True,2.0,1.0,"joy, love, optimism",positive,non_irony,"celebrity_&_pop_culture, music",unknown,"joy, optimism, love"
139,3502,"I feel relaxed and calm , with moderate euphoria and reduced inhibitions . My senses are somewhat impaired , with mild dizziness , slight confusion , and decreased coordination , with potential slurred speech and impaired judgment .",2024-11-16 22:06:10,7,False,1.0,1.0,"joy, sadness",negative or neutral,non_irony,"diaries_&_daily_life, fitness_&_health",unknown,"joy, optimism"
139,3504,"Happy , Delightful , Calm , Contented , Reserved",2024-11-17 12:04:33,7,True,2.0,0.0,"joy, optimism, love",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism, love"
139,3505,"Warm , Relaxed , Calm , Fuzzy , Excited",2024-11-17 17:06:13,7,True,2.0,2.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
139,3506,"Cool , Calm , Quiet , Depressed , Nervous",2024-11-18 12:05:54,7,True,0.0,1.0,"fear, sadness",negative or neutral,non_irony,diaries_&_daily_life,unknown,"fear, sadness, pessimism"
139,3507,"Calm , Happy , Cool , Excited , Reserved",2024-11-18 22:05:18,7,True,2.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
139,3508,"my senses are slightly numb , and coordination takes a bit more effort . Simple tasks require a tad more concentration , and reaction times slow down . My body feels warm , flushed , and cozy .\ nMy worries seem to fade away , replaced by a carefree attitude and increased sociability .",2024-11-19 12:12:44,7,False,0.0,1.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
140,3530,I would say that I am feeling relaxed . Also another way that I would be feeling is happy and the reason for that is because I have been able to spend time with family and also to enjoy the weather also,2024-08-08 17:01:04,7,False,2.0,0.0,"joy, optimism, love",positive,non_irony,"diaries_&_daily_life, family, relationships",unknown,"joy, optimism, love"
140,3531,"Happy , Great , Peaceful , Na , Na",2024-08-09 17:07:58,7,True,2.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
140,3532,I would say that right now that I am feeling relax . The reason that I say that is because it is the weekend and also I am just watching movies . Also the reason thay I say this is because I am happy and also doing something that I enjoy doing alot of the times also,2024-08-10 17:06:05,7,False,0.0,1.0,"joy, optimism",positive,non_irony,"film_tv_&_video, diaries_&_daily_life",☺,"joy, optimism, love"
140,3533,I am feeling happy right now because I am able to relax and also have the day off of work .   Also another reason why I am not feeling the bad is because I was able to spend time with family today . Also another reason I feel good is because I was able to also get some work done today .,2024-08-10 22:00:46,7,False,0.0,1.0,"joy, optimism",positive,irony,diaries_&_daily_life,😊,"joy, optimism, love"
140,3534,I would say now the way that I am feeling is content and also relax and the reason that I am feeling this way is because I feel that I have made good time of this weekend . Also another reason is because I was able to rest and I also feel alot more better and rested .,2024-08-11 12:00:45,7,False,2.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
140,3535,The way that I am feeling is frustrated right now and the reason for that is because of the way that I am feeling now . The reason that I say that is because some days no matter how hard you try it is like some people try so hard to get to mad .,2024-08-11 17:02:59,7,False,-2.0,0.0,"anger, disgust, sadness",negative,non_irony,diaries_&_daily_life,unknown,"anger, disgust, sadness"
140,3542,"Average , Ok , Making it , Na , Na",2024-08-11 22:02:55,7,True,0.0,1.0,neutral,negative or neutral,non_irony,diaries_&_daily_life,unknown,unknown
140,3543,Overall the way that I am feeling right now would be not bad but also happy also . The reason that I say this is because I have had am good morning   and also was able to relax an little also . Also another reason thaylt I say this is because I was able to have an good breakfast that I also had enjoyed .,2024-08-12 12:02:19,7,False,0.0,1.0,"joy, optimism",positive,non_irony,"diaries_&_daily_life, food_&_dining",unknown,"joy, optimism"
140,3544,I would say the way that I am feeling right now is that I am satisfied and the reason for that is because I am relaxed and also at peace . The reason that I say that is because I am out in nature and it is something that is relaxing to me .,2024-08-12 17:01:36,7,False,2.0,0.0,"joy, optimism, love",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism, love"
140,3545,"Even , Good , Fine , Relaxed , Na",2024-08-12 22:01:05,7,True,0.0,1.0,"joy, optimism",negative or neutral,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
140,3546,"Energized , Happy , Relaxed , Na , Na",2024-08-13 12:13:01,7,True,2.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
140,3547,I would say that the way that I am feeling right now is that I am content and also happy at the same time .   The reason that I say this is because I was able to spend time with family and also be able to get work done at the same time also .,2024-08-13 17:05:24,7,False,0.0,1.0,"joy, optimism, love",positive,irony,"diaries_&_daily_life, family, relationships",😊,"joy, optimism, love"
140,3548,"Good , Calm , Tired , Ok , Na",2024-08-13 22:02:48,7,True,0.0,1.0,joy,negative or neutral,non_irony,diaries_&_daily_life,unknown,"joy, sadness"
140,3549,I would say that right now that I feel content with where I am and also am enjoying time with family right now .   Also it is an day that you are able to enjoy the weather that it is nice today .   Also it is an great day to be alive today,2024-08-14 12:01:16,7,False,0.0,1.0,"joy, optimism, love",positive,irony,"diaries_&_daily_life, family, relationships",unknown,"joy, optimism, love"
140,3550,The reason that I would say   that I feel calm is because I was able to go out and enjoy what nature had to offer me and also it is something that is an good stress reliver also .   Also it was an time that I was able to spend time with family .,2024-08-14 17:01:31,7,False,2.0,0.0,"optimism, joy",positive,irony,"diaries_&_daily_life, family",unknown,"joy, optimism"
140,3551,I would say that I am feeling pretty good and also happy at this moment . The reason that I say this is because I am on vacation and also enjoying the time that I get to spend with family . Also I would say that it was an time that I was having fun,2024-08-14 22:03:31,7,False,2.0,0.0,"joy, optimism, love",positive,non_irony,"diaries_&_daily_life, family, relationships",unknown,"joy, optimism, love"
140,3553,"Calm , Happy , Peaceful , Na , Na",2024-08-15 12:04:18,7,True,2.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
145,3689,"I feel sad and tired right now . It is a gross , rainy day . I am also upset with my boyfriend at the moment . I am giving space and distance for now . I feel very down in the dumps today . I am hoping that my day gets better soon .",2024-08-07 12:08:02,7,False,-1.0,1.0,"sadness, pessimism",negative,non_irony,"diaries_&_daily_life, relationships",unknown,"sadness, pessimism"
145,3690,I am feeling much better about myself . I am talking to my friend on FaceTime now about the stress with my boyfriend . He is still annoying me but it is getting better . Hoping he starts to behave better later,2024-08-07 17:29:29,7,False,1.0,1.0,"optimism, anger, joy",negative or neutral,non_irony,"diaries_&_daily_life, relationships",unknown,"optimism, joy"
145,3691,"I feel angry about how my boyfriend is acting and am considering breaking up with him . I am currently cooking dinner and trying to talk to friends as a way to distract myself , but there is only so much more I can take right now",2024-08-07 22:05:10,7,False,-1.0,1.0,"anger, disgust",negative,non_irony,"diaries_&_daily_life, family",😞,"anger, disgust, sadness"
145,3692,"I am anxious , overwhelmed and upset . I am seriously considering leaving my boyfriend of 5 years over him interfering with my friendships and creating problems . I feel horrible and cannot handle the stress",2024-08-08 17:50:25,7,False,-1.0,2.0,"fear, sadness",negative,non_irony,"diaries_&_daily_life, relationships",💔😞,"fear, sadness"
145,3693,I feel a bit better about the situation with PERSON . He “tOoK aCcOuNtAbIlItY” for his actions . I hope I can come to a good place after speaking with my friend . I feel bad for how I acted in the whole situation,2024-08-08 22:17:23,7,False,1.0,0.0,optimism,negative or neutral,non_irony,"diaries_&_daily_life, relationships",unknown,"sadness, optimism"
145,3694,I am currently on the train going back to the city . I feel very tired . I did a lot this weekend . I will have a relaxing Sunday night at home . I am a little annoyed people are sitting with me on the train because I feel uncomfortable,2024-08-11 17:15:08,7,False,1.0,0.0,"anger, disgust, sadness",negative or neutral,non_irony,"diaries_&_daily_life, travel_&_adventure",unknown,"anger, sadness, disgust"
145,3695,I am going for a walk right now so I can enjoy the weather and get out of the house . I am happy to get outside and be in the sun . I am also happy to be active since I had foot surgery and couldn’t walk for a while,2024-08-13 17:16:42,7,False,0.0,2.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,😊,"joy, optimism"
147,3731,"Tired , Sluggish , Lazy , Discontented , Anxious",2024-10-14 12:43:40,7,True,-1.0,0.0,"sadness, fear, pessimism, disgust, anger",negative,non_irony,diaries_&_daily_life,unknown,"fear, sadness, pessimism"
147,3732,"Tired , Pain , Sluggish , Cold , Winded",2024-10-14 17:11:54,7,True,0.0,1.0,"sadness, disgust, anger, pessimism",negative or neutral,non_irony,"fitness_&_health, diaries_&_daily_life",💔,"sadness, pessimism, disgust"
147,3733,"Content , Sleepy , Pained , Calm , Quiet",2024-10-14 22:01:30,7,True,1.0,0.0,"sadness, pessimism",negative or neutral,non_irony,diaries_&_daily_life,✨,sadness
147,3734,I feel very content right now not tired or irritated . I am peace with myself right now I ' m calm and quiet . I have no strife with anyone at the present and I feel pleasantly surprised that I don ' t have any anger in myself .,2024-10-15 12:12:26,7,False,1.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,☺,"joy, optimism"
147,3735,I am feeling just okay I went for a walk with my friend and her dog . We got some air and sat out for a bit and talked about various things . Then we went up and I went to the store for her and I and I also fed the birds that I have been feeding for about 8 years,2024-10-15 17:09:50,7,False,0.0,1.0,"joy, optimism, love",positive,non_irony,"diaries_&_daily_life, family",unknown,"joy, optimism, love"
147,3736,I am feeling very content right now I ' m watching my shows and having an after dinner snack . I like to watch after my shows some videos on YouTube then I get tired and go to bed . They are called ASMR videos and they help me relax before bed or sometimes I watch pimple popping videos as a way to relax,2024-10-15 22:01:47,7,False,1.0,0.0,"joy, optimism",positive,non_irony,"film_tv_&_video, diaries_&_daily_life",unknown,"joy, optimism, love"
147,3737,"Mad , Anxious , Jittery , Unhappy , Restless",2024-10-16 12:08:19,7,True,-1.0,2.0,"sadness, anger, disgust, pessimism",negative,non_irony,diaries_&_daily_life,unknown,"fear, sadness"
147,3738,I am feeling satisfied right now my housing complex fixed my door and gave me a new key for my apartment because my key broke in the lock . I waited all day but they fixed my problem . Now I am going to feed the birds and print something out at the library that is very important .,2024-10-16 17:01:55,7,False,0.0,1.0,"joy, optimism",positive,irony,diaries_&_daily_life,unknown,"joy, optimism"
147,3739,"Content , Satisfied , Neutral , Watching TV , Calm",2024-10-16 22:02:31,7,True,0.0,1.0,"joy, optimism",positive,non_irony,film_tv_&_video,😌,"joy, optimism"
147,3740,I am feeling good right now it ' s a semi nice day out and I ' m out with my friend and her dog going on a nice walk . We are enjoying the fresh fall air for a few hours then we will go back home and do whatever house work we have to do,2024-10-17 12:34:26,7,False,1.0,2.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism, love"
147,3741,"Content , Calm , Neutral , Pleasant , Happy",2024-10-17 17:01:12,7,True,0.0,1.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
147,3742,"Content , Neutral , Relaxing , Watching TV , Happy",2024-10-17 22:01:35,7,True,0.0,1.0,"joy, optimism",positive,non_irony,film_tv_&_video,unknown,"joy, optimism"
147,3743,I am very content right now I am house sitting for a friend in the hospital and I am taking care of his cat . I am also waiting on housing to come and fix his door knob before I leave and go home to my house and take care of my stuff for the day,2024-10-18 12:01:15,7,False,0.0,1.0,"joy, optimism",positive,non_irony,"diaries_&_daily_life, family",😊,"joy, optimism"
147,3744,"Content , Happy , Relaxed , Enjoying fresh air , Sitting with nature",2024-10-18 17:02:18,7,True,0.0,1.0,"joy, optimism, love",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism, love"
147,3745,I ' m very lively right now because I ' m watching my thing of all time ORG wrestling . I love ORG very much and have been watching for years since I was a teenager . I get very excited to watch because I have my favorite wrestlers,2024-10-18 22:01:22,7,False,1.0,2.0,"joy, love, optimism",strongly positive,non_irony,film_tv_&_video,unknown,"joy, love, optimism"
147,3746,"Neutral , Content , Calm , Quiet , Relaxed",2024-10-19 12:22:23,7,True,0.0,1.0,"joy, optimism",negative or neutral,non_irony,unknown,✨,"optimism, joy"
147,3747,I just came home from visiting a friend in the hospital . He is doing much better so I am feeling good about that . I am house sitting and cat sitting for him and he should be going to rehab soon . Hopefully close to home so I can visit him at least two times a week .,2024-10-19 17:23:50,7,False,0.0,1.0,"optimism, joy",positive,non_irony,"family, diaries_&_daily_life",unknown,"joy, optimism"
147,3748,"Happy , Content , Relaxed , Watching a movie , Quiet",2024-10-19 22:01:34,7,True,1.0,1.0,"joy, optimism",positive,non_irony,film_tv_&_video,unknown,"joy, optimism, love"
147,3749,I am feeling really tired and sluggish because I didn ' t sleep well because of my friend being in the hospital and not getting the proper care . I also have a sleep disorder and bad neuropathy due to my diabetes so I had a lot of pain as well .,2024-10-20 12:01:22,7,False,-1.0,0.0,"sadness, pessimism",negative,non_irony,"fitness_&_health, diaries_&_daily_life",😞,"sadness, pessimism, disgust"
147,3750,I am doing really good today I am sitting outside with my friends and their dogs in this beautiful weather . We went for a walk with the dogs and then came back to sit in the back of my building and chat and talk with the other neighbors .,2024-10-20 17:01:12,7,False,0.0,1.0,"joy, love, optimism",positive,irony,"diaries_&_daily_life, family",😊,"joy, optimism, love"
147,3751,I am very content and neutral I ' m watching one of my favorite movies on the ORG channel . I like this movie very much it is a Christmas movie and it makes me feel good so I ' m very happy it ' s on . It ' s going to be a Christmas movie marathon tonight and that makes me very happy because it ' s the ORG  countdown to Christmas which is my favorite holiday .,2024-10-20 22:05:45,7,False,0.0,1.0,"joy, love, optimism",positive,non_irony,film_tv_&_video,unknown,"joy, optimism, love"
164,4187,"Tired , Thoughtful , Busy",2024-07-19 12:01:27,7,True,0.0,1.0,sadness,negative or neutral,non_irony,diaries_&_daily_life,unknown,optimism
164,4188,"A little anxious about work related matters and completing projects that have to be resolved soon , but also excited for the weekend and the opportunity to relax and spend time with friends and family .",2024-07-19 17:02:04,7,False,1.0,1.0,"joy, fear, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism, fear"
164,4189,"Excited , Nervous , Anticipatory , Zen , Calm before storm",2024-07-21 12:01:21,7,True,1.0,0.0,"joy, fear, optimism",unknown,non_irony,diaries_&_daily_life,unknown,"fear, joy"
164,4190,"I’m doing fine . Nervous about our home purchase , and if we’re making the right decisions , or if we’re in over our heads . But I’m also excited about the prospect of making this a reality . We’ll see what happens .",2024-07-21 17:00:37,7,False,1.0,1.0,"fear, optimism, joy, anticipation",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism, fear"
164,4191,"Nervous , Excited , Thoughtful , Na , An",2024-07-21 22:04:52,7,True,1.0,1.0,"fear, joy, optimism",negative or neutral,non_irony,diaries_&_daily_life,unknown,"fear, joy"
164,4192,"Concerned about our housing situation , and lack of long term plans . Not sure if we should build , but kind of leaning towards it , even though it seems insane . But I ' m not sure what other real options we have , given our finances and the market .",2024-07-22 12:01:12,7,False,1.0,1.0,"fear, sadness, pessimism",negative or neutral,non_irony,"news_&_social_concern, business_&_entrepreneurs",😞,"fear, pessimism, sadness, anticipation"
